Epoch,Loss
928,8607873.5
929,8600072.333333334
930,8602101.833333334
931,8609711.833333334
932,8607297.833333334
933,8601010.0
934,8602093.5
935,8598759.666666666
936,8599352.833333334
937,8597914.333333334
938,8598343.666666666
939,8597821.833333334
940,8598027.833333334
941,8597121.833333334
942,8597334.833333334
943,8596588.833333334
944,8596987.333333334
945,8596373.833333334
946,8596264.833333334
947,8596189.5
948,8595893.416666666
949,8595741.666666666
950,8595315.916666666
951,8595737.5
952,8595760.666666666
953,8595225.166666666
954,8595105.416666666
955,8595272.666666666
956,8594756.5
957,8594805.0
958,8594929.833333334
959,8594520.666666666
960,8594539.833333334
961,8594782.5
962,8594534.333333334
963,8594223.75
964,8594315.833333334
965,8594028.166666666
966,8594443.0
967,8594329.333333334
968,8593489.416666666
969,8593677.0
970,8594099.166666666
971,8593577.5
972,8593349.0
973,8593171.5
974,8592791.166666666
975,8592962.5
976,8592924.5
977,8592576.0
978,8592873.666666666
979,8593242.333333334
980,8593330.0
981,8592862.5
982,8592216.833333334
983,8592429.166666666
984,8592314.333333334
985,8591866.166666666
986,8591690.0
987,8591753.666666666
988,8592036.166666666
989,8591989.0
990,8592481.0
991,8592266.0
992,8591785.833333334
993,8591423.333333334
994,8591761.166666666
995,8591232.833333334
996,8591391.5
997,8591561.916666666
998,8592014.0
999,8591224.333333334
1000,8590858.0
1001,8590886.916666666
1002,8590637.0
1003,8590381.833333334
1004,8590114.0
1005,8590067.5
1006,8590349.166666666
1007,8590072.166666666
1008,8589636.0
1009,8589639.5
1010,8589223.5
1011,8588904.166666666
1012,8588945.0
1013,8588845.583333334
1014,8588982.0
1015,8590065.333333334
1016,8591498.5
1017,8589764.0
1018,8588890.333333334
1019,8589894.666666666
1020,8589032.0
1021,8588492.166666666
1022,8588210.666666666
1023,8588110.333333334
1024,8587895.166666666
1025,8587833.0
1026,8588123.833333334
1027,8587570.0
1028,8587660.333333334
1029,8587363.833333334
1030,8587352.583333334
1031,8587145.166666666
1032,8587178.0
1033,8587105.5
1034,8587066.333333334
1035,8587043.666666666
1036,8587325.5
1037,8588423.916666666
1038,8590294.0
1039,8589563.5
1040,8587262.833333334
1041,8588183.0
1042,8590811.333333334
1043,8591771.833333334
1044,8588025.0
1045,8588233.583333334
1046,8591269.5
1047,8588182.166666666
1048,8586502.166666666
1049,8587916.166666666
1050,8587454.333333334
1051,8585279.0
1052,8585579.333333334
1053,8585118.333333334
1054,8584958.333333334
1055,8585042.666666666
1056,8584573.5
1057,8584403.166666666
1058,8584560.333333334
1059,8584194.666666666
1060,8584039.833333334
1061,8584364.5
1062,8584152.0
1063,8583884.666666666
1064,8583753.833333334
1065,8584002.833333334
1066,8584509.0
1067,8585045.5
1068,8584149.0
1069,8583139.0
1070,8584140.25
1071,8583103.5
1072,8583173.5
1073,8582968.0
1074,8582887.833333334
1075,8582933.416666666
1076,8583002.5
1077,8582391.5
1078,8582243.0
1079,8582321.666666666
1080,8582092.0
1081,8581991.5
1082,8581972.833333334
1083,8581989.333333334
1084,8581496.0
1085,8581502.166666666
1086,8581464.0
1087,8581186.666666666
1088,8581504.166666666
1089,8581050.166666666
1090,8581224.666666666
1091,8580798.833333334
1092,8581053.333333334
1093,8580954.75
1094,8581032.0
1095,8581086.666666666
1096,8581776.166666666
1097,8582024.166666666
1098,8581133.333333334
1099,8580211.666666666
1100,8580425.166666666
1101,8580701.333333334
1102,8580562.0
1103,8580434.833333334
1104,8579911.166666666
1105,8579659.416666666
1106,8579628.5
1107,8579861.833333334
1108,8579276.666666666
1109,8579282.666666666
1110,8579442.5
1111,8580214.916666666
1112,8582439.583333334
1113,8583606.5
1114,8581605.833333334
1115,8579371.333333334
1116,8580342.083333334
1117,8580150.166666666
1118,8579370.666666666
1119,8579654.166666666
1120,8581029.666666666
1121,8583067.5
1122,8589188.0
1123,8595941.666666666
1124,8586726.75
1125,8585842.333333334
1126,8586921.75
1127,8581105.833333334
1128,8581449.5
1129,8578189.5
1130,8578922.083333334
1131,8578476.833333334
1132,8577789.666666666
1133,8578121.916666666
1134,8577551.0
1135,8577625.5
1136,8577021.0
1137,8576780.166666666
1138,8576752.416666666
1139,8576614.333333334
1140,8576465.0
1141,8576373.0
1142,8576357.333333334
1143,8576029.166666666
1144,8576196.666666666
1145,8575842.833333334
1146,8575896.833333334
1147,8576001.0
1148,8575861.75
1149,8575506.333333334
1150,8575619.75
1151,8575434.833333334
1152,8575244.833333334
1153,8575400.833333334
1154,8575202.333333334
1155,8575142.333333334
1156,8575018.333333334
1157,8574920.5
1158,8574946.0
1159,8574436.666666666
1160,8574587.25
1161,8574678.833333334
1162,8574637.0
1163,8574579.166666666
1164,8574812.666666666
1165,8574511.333333334
1166,8574304.833333334
1167,8574095.5
1168,8573901.666666666
1169,8574043.166666666
1170,8573952.833333334
1171,8573717.0
1172,8574135.25
1173,8573637.833333334
1174,8573521.333333334
1175,8573988.833333334
1176,8573856.5
1177,8573088.0
1178,8573194.0
1179,8573222.5
1180,8572979.0
1181,8572831.0
1182,8572752.5
1183,8572548.5
1184,8572494.333333334
1185,8572288.916666666
1186,8572525.166666666
1187,8572642.5
1188,8572500.166666666
1189,8572095.5
1190,8572259.333333334
1191,8573024.0
1192,8572906.666666666
1193,8572542.166666666
1194,8571876.75
1195,8572527.333333334
1196,8572586.0
1197,8572167.666666666
1198,8571285.5
1199,8571640.333333334
1200,8571327.166666666
1201,8571437.0
1202,8572473.25
1203,8572133.833333334
1204,8571078.5
1205,8571583.666666666
1206,8571277.083333334
1207,8570681.5
1208,8571282.5
1209,8570969.333333334
1210,8570648.0
1211,8571010.5
1212,8570864.833333334
1213,8570802.166666666
1214,8570443.666666666
1215,8570652.166666666
1216,8570830.0
1217,8571346.0
1218,8574411.666666666
1219,8578594.083333334
1220,8577479.583333334
1221,8571868.666666666
1222,8574788.166666666
1223,8573227.833333334
1224,8572027.75
1225,8573167.666666666
1226,8570926.833333334
1227,8570628.833333334
1228,8569854.166666666
1229,8569483.333333334
1230,8569162.333333334
1231,8569110.666666666
1232,8568920.5
1233,8568510.166666666
1234,8568504.833333334
1235,8568619.166666666
1236,8568227.5
1237,8568403.333333334
1238,8568346.416666666
1239,8568227.166666666
1240,8567993.166666666
1241,8567962.333333334
1242,8568010.833333334
1243,8567696.333333334
1244,8567650.333333334
1245,8567887.166666666
1246,8567950.0
1247,8567149.666666666
1248,8567459.0
1249,8567160.5
1250,8567093.5
1251,8567087.833333334
1252,8567082.166666666
1253,8566760.5
1254,8566925.333333334
1255,8566735.666666666
1256,8566772.5
1257,8566854.583333334
1258,8566756.666666666
1259,8566674.083333334
1260,8567060.5
1261,8566988.833333334
1262,8566673.166666666
1263,8566324.5
1264,8566771.833333334
1265,8566542.0
1266,8566200.166666666
1267,8566364.333333334
1268,8566446.333333334
1269,8566228.5
1270,8566205.833333334
1271,8566386.0
1272,8568334.25
1273,8570262.666666666
1274,8567873.25
1275,8566110.833333334
1276,8567203.166666666
1277,8566968.416666666
1278,8565578.833333334
1279,8565409.666666666
1280,8565166.333333334
1281,8565284.833333334
1282,8565100.5
1283,8564804.833333334
1284,8564578.0
1285,8564634.666666666
1286,8564390.166666666
1287,8564357.75
1288,8564064.5
1289,8564132.666666666
1290,8564000.916666666
1291,8563954.916666666
1292,8563776.333333334
1293,8563631.333333334
1294,8563676.166666666
1295,8563776.5
1296,8564259.166666666
1297,8563940.916666666
1298,8564133.75
1299,8563897.333333334
1300,8563789.083333334
1301,8563399.333333334
1302,8563079.833333334
1303,8563205.333333334
1304,8563174.0
1305,8563007.5
1306,8563055.0
1307,8562977.666666666
1308,8563259.666666666
1309,8563102.916666666
1310,8562833.5
1311,8562553.166666666
1312,8562614.5
1313,8562732.166666666
1314,8562962.583333334
1315,8563698.5
1316,8564926.666666666
1317,8564067.0
1318,8562926.083333334
1319,8564377.083333334
1320,8564168.583333334
1321,8563330.833333334
1322,8563577.25
1323,8563759.5
1324,8563591.333333334
1325,8563477.833333334
1326,8562847.666666666
1327,8562267.333333334
1328,8562031.333333334
1329,8561813.833333334
1330,8561557.0
1331,8561391.666666666
1332,8561809.333333334
1333,8565748.166666666
1334,8587170.333333334
1335,8648207.833333334
1336,8605546.333333334
1337,8607884.833333334
1338,8576342.5
1339,8576555.833333334
1340,8574934.166666666
1341,8567023.0
1342,8568350.333333334
1343,8566368.833333334
1344,8564288.0
1345,8564412.0
1346,8563075.833333334
1347,8562305.0
1348,8562313.666666666
1349,8561583.5
1350,8561130.833333334
1351,8561414.5
1352,8560787.416666666
1353,8560725.166666666
1354,8560532.333333334
1355,8560472.083333334
1356,8560361.333333334
1357,8560151.0
1358,8559795.833333334
1359,8559952.166666666
1360,8559860.0
1361,8559852.083333334
1362,8559711.583333334
1363,8559538.833333334
1364,8559833.166666666
1365,8559440.166666666
1366,8559359.5
1367,8559429.5
1368,8559357.666666666
1369,8559208.0
1370,8558970.833333334
1371,8559042.833333334
1372,8559047.333333334
1373,8558908.833333334
1374,8558841.333333334
1375,8558900.833333334
1376,8558804.166666666
1377,8558643.666666666
1378,8558617.0
1379,8558567.666666666
1380,8558479.833333334
1381,8558420.583333334
1382,8558214.666666666
1383,8558188.666666666
1384,8558202.333333334
1385,8558117.166666666
1386,8557995.166666666
1387,8557862.916666666
1388,8558047.166666666
1389,8558029.333333334
1390,8557680.166666666
1391,8557622.5
1392,8557619.666666666
1393,8557538.666666666
1394,8557283.333333334
1395,8557595.333333334
1396,8557236.166666666
1397,8557098.333333334
1398,8557260.0
1399,8557393.916666666
1400,8557030.5
1401,8557176.333333334
1402,8557054.583333334
1403,8556791.5
1404,8557063.333333334
1405,8556833.833333334
1406,8556683.166666666
1407,8556812.666666666
1408,8556763.833333334
1409,8556652.833333334
1410,8556599.666666666
1411,8556573.666666666
1412,8556458.5
1413,8556267.5
1414,8556317.0
1415,8556140.0
1416,8556180.333333334
1417,8556242.666666666
1418,8556149.5
1419,8556055.416666666
1420,8556034.5
1421,8555955.333333334
1422,8555885.333333334
1423,8555904.5
1424,8555940.5
1425,8555657.833333334
1426,8555797.833333334
1427,8555468.333333334
1428,8555599.166666666
1429,8555593.75
1430,8555287.166666666
1431,8555406.333333334
1432,8555278.0
1433,8555196.0
1434,8555600.0
1435,8555472.833333334
1436,8555407.166666666
1437,8555594.666666666
1438,8555574.0
1439,8555456.583333334
1440,8555534.666666666
1441,8555613.5
1442,8555598.0
1443,8555289.333333334
1444,8555560.0
1445,8555716.083333334
1446,8555133.833333334
1447,8555239.166666666
